priref,lref,soort,url,personen
265,10727295,photograph,https://media.rkd.nl/iiif/10727295/full/max/0/default.jpg,"[{'nummer': '121890', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
1480,11,slide (photo),https://media.rkd.nl/iiif/11/full/max/0/default.jpg,[]
6456,10771051,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771051/full/max/0/default.jpg,"[{'nummer': '107459', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
6457,10771048,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771048/full/max/0/default.jpg,[]
6883,10816594,digital image,https://media.rkd.nl/iiif/10816594/full/max/0/default.jpg,[]
6883,10816595,digital image,https://media.rkd.nl/iiif/10816595/full/max/0/default.jpg,[]
8116,9295256,BD/Rubenianum,https://media.rkd.nl/iiif/9295256/full/max/0/default.jpg,"[{'nummer': '9815', 'zekerheid': None, 'beschrijving': 'de luitspelende man geheel links', 'status': 'huidig'}]"
8116,9295255,BD/Rubenianum,https://media.rkd.nl/iiif/9295255/full/max/0/default.jpg,"[{'nummer': '9815', 'zekerheid': None, 'beschrijving': 'de luitspelende man geheel links', 'status': 'huidig'}]"
8117,9295253,BD/Rubenianum,https://media.rkd.nl/iiif/9295253/full/max/0/default.jpg,"[{'nummer': '9815', 'zekerheid': None, 'beschrijving': 'de man geheel links, met de luit', 'status': 'huidig'}, {'nummer': '205001', 'zekerheid': None, 'beschrijving': 'de vrouw rechts op de voorgrond', 'status': 'huidig'}, {'nummer': '135643', 'zekerheid': None, 'beschrijving': 'de oude man geheel links in de achtergrond', 'status': 'huidig'}]"
8117,9295254,BD/Rubenianum,https://media.rkd.nl/iiif/9295254/full/max/0/default.jpg,"[{'nummer': '9815', 'zekerheid': None, 'beschrijving': 'de man geheel links, met de luit', 'status': 'huidig'}, {'nummer': '205001', 'zekerheid': None, 'beschrijving': 'de vrouw rechts op de voorgrond', 'status': 'huidig'}, {'nummer': '135643', 'zekerheid': None, 'beschrijving': 'de oude man geheel links in de achtergrond', 'status': 'huidig'}]"
8142,9295257,BD/Rubenianum,https://media.rkd.nl/iiif/9295257/full/max/0/default.jpg,"[{'nummer': '9815', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}, {'nummer': '205001', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}, {'nummer': '105839', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
10258,11190805,digital image,https://media.rkd.nl/iiif/11190805/full/max/0/default.jpg,[]
12789,10389455,unknown,https://media.rkd.nl/iiif/10389455/full/max/0/default.jpg,"[{'nummer': '100139', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
13356,11191006,digital image,https://media.rkd.nl/iiif/11191006/full/max/0/default.jpg,[]
13656,10724173,photograph,https://media.rkd.nl/iiif/10724173/full/max/0/default.jpg,"[{'nummer': '121947', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
14068,10656895,digital color photograph,https://media.rkd.nl/iiif/10656895/full/max/0/default.jpg,[]
14442,9215371,black and white photograph,https://media.rkd.nl/iiif/9215371/full/max/0/default.jpg,[]
14745,10687843,digital image,https://media.rkd.nl/iiif/10687843/full/max/0/default.jpg,"[{'nummer': '133134', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
14784,9335739,black and white photograph,https://media.rkd.nl/iiif/9335739/full/max/0/default.jpg,"[{'nummer': '204854', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
15397,9305360,black and white photograph,https://media.rkd.nl/iiif/9305360/full/max/0/default.jpg,"[{'nummer': '135429', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
16352,10937520,BD/Digital Collection,https://media.rkd.nl/iiif/10937520/full/max/0/default.jpg,[]
16358,10703629,digital image,https://media.rkd.nl/iiif/10703629/full/max/0/default.jpg,"[{'nummer': '8196', 'zekerheid': 'mogelijk', 'beschrijving': None, 'status': 'huidig'}]"
16673,10727161,photograph,https://media.rkd.nl/iiif/10727161/full/max/0/default.jpg,[]
17041,10724170,photograph,https://media.rkd.nl/iiif/10724170/full/max/0/default.jpg,"[{'nummer': '121888', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
18289,11118794,black and white photograph,https://media.rkd.nl/iiif/11118794/full/max/0/default.jpg,[]
24367,10726994,photograph,https://media.rkd.nl/iiif/10726994/full/max/0/default.jpg,"[{'nummer': '121960', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
28386,11118753,digital color photograph,https://media.rkd.nl/iiif/11118753/full/max/0/default.jpg,[]
28886,11098080,BD/Digital Collection,https://media.rkd.nl/iiif/11098080/full/max/0/default.jpg,[]
29516,9570324,color reproduction,https://media.rkd.nl/iiif/9570324/full/max/0/default.jpg,"[{'nummer': '113516', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
34502,9635909,black and white photograph,https://media.rkd.nl/iiif/9635909/full/max/0/default.jpg,"[{'nummer': '134480', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
34502,9200647,black and white photograph,https://media.rkd.nl/iiif/9200647/full/max/0/default.jpg,"[{'nummer': '134480', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
34964,10771175,black and white photograph,https://media.rkd.nl/iiif/10771175/full/max/0/default.jpg,"[{'nummer': '122284', 'zekerheid': 'waarschijnlijk', 'beschrijving': None, 'status': 'huidig'}]"
38488,10720578,photograph,https://media.rkd.nl/iiif/10720578/full/max/0/default.jpg,"[{'nummer': '111857', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
40412,10727167,photograph,https://media.rkd.nl/iiif/10727167/full/max/0/default.jpg,"[{'nummer': '102042', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
40448,10771085,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771085/full/max/0/default.jpg,"[{'nummer': '203332', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
40918,10722522,photograph,https://media.rkd.nl/iiif/10722522/full/max/0/default.jpg,"[{'nummer': '121912', 'zekerheid': 'waarschijnlijk', 'beschrijving': None, 'status': 'huidig'}]"
41216,10816485,BD/Digital Collection,https://media.rkd.nl/iiif/10816485/full/max/0/default.jpg,[]
41561,10730121,photograph,https://media.rkd.nl/iiif/10730121/full/max/0/default.jpg,"[{'nummer': '121909', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
42789,10725748,photograph,https://media.rkd.nl/iiif/10725748/full/max/0/default.jpg,"[{'nummer': '121949', 'zekerheid': 'mogelijk', 'beschrijving': None, 'status': 'huidig'}]"
43160,10205234,black and white photograph,https://media.rkd.nl/iiif/10205234/full/max/0/default.jpg,"[{'nummer': '116988', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
54301,10389389,unknown,https://media.rkd.nl/iiif/10389389/full/max/0/default.jpg,"[{'nummer': '113131', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
55817,11114730,digital image,https://media.rkd.nl/iiif/11114730/full/max/0/default.jpg,[]
55817,11114731,digital image,https://media.rkd.nl/iiif/11114731/full/max/0/default.jpg,[]
60082,10771001,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771001/full/max/0/default.jpg,[]
60184,10771002,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771002/full/max/0/default.jpg,[]
60187,10771003,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771003/full/max/0/default.jpg,[]
60188,10771004,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771004/full/max/0/default.jpg,[]
60189,10771005,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771005/full/max/0/default.jpg,[]
60191,10771006,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771006/full/max/0/default.jpg,[]
60196,10771009,reproduction (derivative object),https://media.rkd.nl/iiif/10771009/full/max/0/default.jpg,[]
60198,10771010,reproduction (derivative object),https://media.rkd.nl/iiif/10771010/full/max/0/default.jpg,[]
60374,10771026,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771026/full/max/0/default.jpg,"[{'nummer': '206515', 'zekerheid': 'mogelijk', 'beschrijving': None, 'status': 'huidig'}]"
60376,10771027,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771027/full/max/0/default.jpg,[]
60378,10771028,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771028/full/max/0/default.jpg,[]
60383,10771032,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771032/full/max/0/default.jpg,[]
60386,10771035,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771035/full/max/0/default.jpg,"[{'nummer': '107423', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
60398,10771047,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771047/full/max/0/default.jpg,"[{'nummer': '114130', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
60639,10771052,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771052/full/max/0/default.jpg,"[{'nummer': '107479', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
60640,10771053,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771053/full/max/0/default.jpg,[]
60644,10771055,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771055/full/max/0/default.jpg,[]
60647,10771056,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771056/full/max/0/default.jpg,[]
60650,10771058,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771058/full/max/0/default.jpg,[]
60657,10771061,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771061/full/max/0/default.jpg,[]
60658,10771062,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771062/full/max/0/default.jpg,[]
60668,10771067,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771067/full/max/0/default.jpg,[]
60670,10771068,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771068/full/max/0/default.jpg,[]
60672,10771069,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771069/full/max/0/default.jpg,[]
60677,10771072,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771072/full/max/0/default.jpg,[]
60844,10771073,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771073/full/max/0/default.jpg,[]
60845,10771074,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771074/full/max/0/default.jpg,[]
60846,10771075,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771075/full/max/0/default.jpg,[]
60847,10771076,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771076/full/max/0/default.jpg,[]
60848,10771077,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771077/full/max/0/default.jpg,[]
60849,10771078,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771078/full/max/0/default.jpg,[]
60851,10771080,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771080/full/max/0/default.jpg,[]
60852,10771082,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771082/full/max/0/default.jpg,[]
60853,10771083,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771083/full/max/0/default.jpg,[]
60856,10771086,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771086/full/max/0/default.jpg,[]
60857,10771087,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771087/full/max/0/default.jpg,[]
60858,10771088,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771088/full/max/0/default.jpg,[]
60860,10771090,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771090/full/max/0/default.jpg,[]
60861,10771091,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771091/full/max/0/default.jpg,[]
60863,10771093,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771093/full/max/0/default.jpg,[]
60864,10771094,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771094/full/max/0/default.jpg,[]
60865,10771095,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771095/full/max/0/default.jpg,[]
60867,10771097,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771097/full/max/0/default.jpg,[]
60869,10771099,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771099/full/max/0/default.jpg,[]
60872,10771102,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771102/full/max/0/default.jpg,[]
60873,10771103,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771103/full/max/0/default.jpg,[]
60874,10771104,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771104/full/max/0/default.jpg,[]
60916,10771106,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771106/full/max/0/default.jpg,[]
60920,10771108,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771108/full/max/0/default.jpg,[]
60921,10771109,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771109/full/max/0/default.jpg,[]
60925,10771113,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771113/full/max/0/default.jpg,[]
60926,10771114,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771114/full/max/0/default.jpg,[]
60937,10771119,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771119/full/max/0/default.jpg,[]
60938,10771120,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771120/full/max/0/default.jpg,[]
61083,10771142,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771142/full/max/0/default.jpg,[]
61088,10771146,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771146/full/max/0/default.jpg,[]
61089,10771147,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771147/full/max/0/default.jpg,[]
61092,10771149,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771149/full/max/0/default.jpg,[]
61093,10771150,Documentation Collectie Nederland,https://media.rkd.nl/iiif/10771150/full/max/0/default.jpg,[]
70610,9880880,color photograph,https://media.rkd.nl/iiif/9880880/full/max/0/default.jpg,[]
70610,9880881,color photograph,https://media.rkd.nl/iiif/9880881/full/max/0/default.jpg,[]
103134,9904640,color photograph,https://media.rkd.nl/iiif/9904640/full/max/0/default.jpg,[]
103137,9904644,color photograph,https://media.rkd.nl/iiif/9904644/full/max/0/default.jpg,[]
103461,9905055,color photograph,https://media.rkd.nl/iiif/9905055/full/max/0/default.jpg,[]
103593,9925130,color photograph,https://media.rkd.nl/iiif/9925130/full/max/0/default.jpg,[]
103595,9925132,color photograph,https://media.rkd.nl/iiif/9925132/full/max/0/default.jpg,[]
103842,9925448,color photograph,https://media.rkd.nl/iiif/9925448/full/max/0/default.jpg,[]
110091,9148151,back-side (of image),https://media.rkd.nl/iiif/9148151/full/max/0/default.jpg,[]
115513,9119567,color reproduction,https://media.rkd.nl/iiif/9119567/full/max/0/default.jpg,[]
115513,9119568,color reproduction,https://media.rkd.nl/iiif/9119568/full/max/0/default.jpg,[]
115513,10389002,unknown,https://media.rkd.nl/iiif/10389002/full/max/0/default.jpg,[]
115589,9137357,color photograph,https://media.rkd.nl/iiif/9137357/full/max/0/default.jpg,[]
118190,10746397,BD/RKD/IB,https://media.rkd.nl/iiif/10746397/full/max/0/default.jpg,"[{'nummer': '141950', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
123172,10389372,unknown,https://media.rkd.nl/iiif/10389372/full/max/0/default.jpg,"[{'nummer': '103127', 'zekerheid': 'waarschijnlijk', 'beschrijving': None, 'status': 'huidig'}]"
123238,10389371,unknown,https://media.rkd.nl/iiif/10389371/full/max/0/default.jpg,"[{'nummer': '103130', 'zekerheid': 'waarschijnlijk', 'beschrijving': 'Burgemeester van AmsterdamHeer van Mijnden, beide Loosdrechten en Stabroek', 'status': 'huidig'}]"
123811,10389590,unknown,https://media.rkd.nl/iiif/10389590/full/max/0/default.jpg,"[{'nummer': '101989', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
123961,10771164,BD/RKD/1808 - IB/XIXD,https://media.rkd.nl/iiif/10771164/full/max/0/default.jpg,"[{'nummer': '109295', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
125288,10771166,digital image,https://media.rkd.nl/iiif/10771166/full/max/0/default.jpg,"[{'nummer': '108997', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
126527,11109992,black and white photograph,https://media.rkd.nl/iiif/11109992/full/max/0/default.jpg,"[{'nummer': '111312', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
126657,10901949,digital image,https://media.rkd.nl/iiif/10901949/full/max/0/default.jpg,"[{'nummer': '113490', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
127013,10464077,BD/Digital Collection,https://media.rkd.nl/iiif/10464077/full/max/0/default.jpg,"[{'nummer': '112716', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
127396,10726933,reproduction (derivative object),https://media.rkd.nl/iiif/10726933/full/max/0/default.jpg,"[{'nummer': '108319', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
127580,9200645,black and white photograph,https://media.rkd.nl/iiif/9200645/full/max/0/default.jpg,"[{'nummer': '113868', 'zekerheid': None, 'beschrijving': 'Lord of Oud- en Nieuw Goudriaan.Orangist (during the republic); pro-government (under King William I), Lawyer in The Hague (1791-1794); pensionary of Dordrecht (1794-1795); unemployed (1791-1807); commissioner of the Verponding in Sliedrecht (from 1807); recipient of Dordrecht (from 1807); secretary of Alblasserwaard (from 1807); member of the provisional board of Dordrecht (from 1813); general commissioner of the Monden van de Maas department (1813-1814); governor of the northern part of Holland (1814-1828); member of the Raad van State in extraordinary service (1814-1815); Minister of Finance (1828-1837).Grand Cross Order of the Netherlands Lion.Source: www.parlement.com (2009).', 'status': 'huidig'}]"
127580,9200646,black and white photograph,https://media.rkd.nl/iiif/9200646/full/max/0/default.jpg,"[{'nummer': '113868', 'zekerheid': None, 'beschrijving': 'Lord of Oud- en Nieuw Goudriaan.Orangist (during the republic); pro-government (under King William I), Lawyer in The Hague (1791-1794); pensionary of Dordrecht (1794-1795); unemployed (1791-1807); commissioner of the Verponding in Sliedrecht (from 1807); recipient of Dordrecht (from 1807); secretary of Alblasserwaard (from 1807); member of the provisional board of Dordrecht (from 1813); general commissioner of the Monden van de Maas department (1813-1814); governor of the northern part of Holland (1814-1828); member of the Raad van State in extraordinary service (1814-1815); Minister of Finance (1828-1837).Grand Cross Order of the Netherlands Lion.Source: www.parlement.com (2009).', 'status': 'huidig'}]"
127730,10727749,black and white photograph,https://media.rkd.nl/iiif/10727749/full/max/0/default.jpg,"[{'nummer': '106215', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
129653,10676242,black and white photograph,https://media.rkd.nl/iiif/10676242/full/max/0/default.jpg,[]
129770,10732260,BD/RKD/1830 - IB/XVIIID,https://media.rkd.nl/iiif/10732260/full/max/0/default.jpg,"[{'nummer': '103619', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
130721,10733816,black and white photograph,https://media.rkd.nl/iiif/10733816/full/max/0/default.jpg,"[{'nummer': '102578', 'zekerheid': 'mogelijk', 'beschrijving': None, 'status': 'huidig'}]"
131045,10389671,unknown,https://media.rkd.nl/iiif/10389671/full/max/0/default.jpg,"[{'nummer': '106247', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
131405,10389958,unknown,https://media.rkd.nl/iiif/10389958/full/max/0/default.jpg,"[{'nummer': '100002', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
131585,10389504,unknown,https://media.rkd.nl/iiif/10389504/full/max/0/default.jpg,"[{'nummer': '112907', 'zekerheid': None, 'beschrijving': 'Officier(tak Ressen en Oldenaller)', 'status': 'huidig'}]"
132720,10389170,unknown,https://media.rkd.nl/iiif/10389170/full/max/0/default.jpg,[]
133571,10389589,unknown,https://media.rkd.nl/iiif/10389589/full/max/0/default.jpg,"[{'nummer': '101910', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
134178,10389309,unknown,https://media.rkd.nl/iiif/10389309/full/max/0/default.jpg,"[{'nummer': '103586', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
134272,10676802,color photograph,https://media.rkd.nl/iiif/10676802/full/max/0/default.jpg,"[{'nummer': '104854', 'zekerheid': None, 'beschrijving': 'Chef defensiestaf(luitenant-)generaal van de landstrijdkrachten', 'status': 'huidig'}, {'nummer': '103168', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}, {'nummer': '105689', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}, {'nummer': '102186', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}, {'nummer': '103756', 'zekerheid': None, 'beschrijving': 'luit.generaalplv. chef defensiestaf', 'status': 'huidig'}, {'nummer': '115074', 'zekerheid': None, 'beschrijving': 'luchtmachtkapitein', 'status': 'huidig'}, {'nummer': '111459', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}, {'nummer': '105728', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}, {'nummer': '102283', 'zekerheid': None, 'beschrijving': 'majoor cavalerie', 'status': 'huidig'}, {'nummer': '108400', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}, {'nummer': '109264', 'zekerheid': None, 'beschrijving': 'Luitenant-kolonelSecretaris van chef defensiestaf', 'status': 'huidig'}, {'nummer': '105323', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
134756,10389471,unknown,https://media.rkd.nl/iiif/10389471/full/max/0/default.jpg,"[{'nummer': '110523', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
134777,10737467,photograph,https://media.rkd.nl/iiif/10737467/full/max/0/default.jpg,"[{'nummer': '111220', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
135832,11097921,digital image,https://media.rkd.nl/iiif/11097921/full/max/0/default.jpg,"[{'nummer': '109176', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
136079,9335386,black and white photograph,https://media.rkd.nl/iiif/9335386/full/max/0/default.jpg,[]
136218,10291835,black-and-white reproduction,https://media.rkd.nl/iiif/10291835/full/max/0/default.jpg,"[{'nummer': '104667', 'zekerheid': None, 'beschrijving': ""gemeenteraad Leiden (1950-'53); burgemeester Warffum (1953-'57); Ministerie van Binnenlandse Zaken, hoofd Algemene Zaken publiekrechtelijke bedrijfsorganisatie (1957-1959); gemeenteraad Den Haag (1958-'61); lid Tweede Kamer (1959-'71); burgemeester Wassenaar (1961-'71); fractievoorzitter VVD (1963-'66); vice-fractievoorzitter VVD (1966-'69); fractievoorzitter, fractieleider en lijsttrekker  VVD (1969-'71); minister van Binnenlandse Zaken en vice-premier kabinet-Biesheuvel I en II (1971-1973), tevens coordinator aangelegenheden van Suriname en de Nederlandse Antillen; lid Tweede Kamer (1973); Commissaris van de Koningin (Gelderland) (1973-1983); zetel Eerste Kamer der Staten-Generaal (1983-1987)"", 'status': 'huidig'}]"
136912,10291836,black and white photograph,https://media.rkd.nl/iiif/10291836/full/max/0/default.jpg,"[{'nummer': '100038', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
137471,10205144,black-and-white photocopy,https://media.rkd.nl/iiif/10205144/full/max/0/default.jpg,[]
138636,10740499,black and white photograph,https://media.rkd.nl/iiif/10740499/full/max/0/default.jpg,[]
138705,10740556,reproduction (derivative object),https://media.rkd.nl/iiif/10740556/full/max/0/default.jpg,"[{'nummer': '106982', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
138773,10740596,photograph,https://media.rkd.nl/iiif/10740596/full/max/0/default.jpg,"[{'nummer': '105263', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
139304,10771170,black and white photograph,https://media.rkd.nl/iiif/10771170/full/max/0/default.jpg,[]
139467,10687784,digital image,https://media.rkd.nl/iiif/10687784/full/max/0/default.jpg,"[{'nummer': '114382', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
139484,10390007,unknown,https://media.rkd.nl/iiif/10390007/full/max/0/default.jpg,[]
140005,10389807,unknown,https://media.rkd.nl/iiif/10389807/full/max/0/default.jpg,"[{'nummer': '114468', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
140298,10676799,black and white photograph,https://media.rkd.nl/iiif/10676799/full/max/0/default.jpg,"[{'nummer': '115950', 'zekerheid': None, 'beschrijving': 'genealoog', 'status': 'huidig'}]"
140665,10390116,unknown,https://media.rkd.nl/iiif/10390116/full/max/0/default.jpg,"[{'nummer': '114250', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
140686,11114783,digital image,https://media.rkd.nl/iiif/11114783/full/max/0/default.jpg,[]
141284,10790818,black and white photograph,https://media.rkd.nl/iiif/10790818/full/max/0/default.jpg,"[{'nummer': '117110', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
141485,10676792,black and white photograph,https://media.rkd.nl/iiif/10676792/full/max/0/default.jpg,"[{'nummer': '116625', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
142136,10742633,black-and-white reproduction,https://media.rkd.nl/iiif/10742633/full/max/0/default.jpg,"[{'nummer': '114497', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
142269,10390384,color photograph,https://media.rkd.nl/iiif/10390384/full/max/0/default.jpg,"[{'nummer': '117507', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
142272,10743096,color photograph,https://media.rkd.nl/iiif/10743096/full/max/0/default.jpg,"[{'nummer': '117507', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
142275,10390386,color photograph,https://media.rkd.nl/iiif/10390386/full/max/0/default.jpg,"[{'nummer': '117507', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
142663,10720888,reproduction (derivative object),https://media.rkd.nl/iiif/10720888/full/max/0/default.jpg,"[{'nummer': '117679', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
142709,10743707,reproduction (derivative object),https://media.rkd.nl/iiif/10743707/full/max/0/default.jpg,"[{'nummer': '117746', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
142724,10901951,digital image,https://media.rkd.nl/iiif/10901951/full/max/0/default.jpg,"[{'nummer': '112806', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
143704,10721602,reproduction (derivative object),https://media.rkd.nl/iiif/10721602/full/max/0/default.jpg,"[{'nummer': '117746', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
143749,10639799,BD/Digital Collection,https://media.rkd.nl/iiif/10639799/full/max/0/default.jpg,[]
143791,10721224,photograph,https://media.rkd.nl/iiif/10721224/full/max/0/default.jpg,"[{'nummer': '118272', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
144044,10676797,black and white photograph,https://media.rkd.nl/iiif/10676797/full/max/0/default.jpg,"[{'nummer': '118381', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
145965,10390195,unknown,https://media.rkd.nl/iiif/10390195/full/max/0/default.jpg,"[{'nummer': '119723', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
146179,10725013,black and white photograph,https://media.rkd.nl/iiif/10725013/full/max/0/default.jpg,"[{'nummer': '113056', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
147756,10389933,unknown,https://media.rkd.nl/iiif/10389933/full/max/0/default.jpg,"[{'nummer': '120841', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
147864,10771172,black and white photograph,https://media.rkd.nl/iiif/10771172/full/max/0/default.jpg,"[{'nummer': '120937', 'zekerheid': 'waarschijnlijk', 'beschrijving': None, 'status': 'huidig'}]"
148813,10790817,black and white photograph,https://media.rkd.nl/iiif/10790817/full/max/0/default.jpg,"[{'nummer': '121439', 'zekerheid': None, 'beschrijving': None, 'status': 'huidig'}]"
