priref,lref,width,height,megapixels,soort,artist_name,date,objectcat
242315,10639102,199,201,0.04,digital color photograph,"Bruijn, Hans de",2012,photograph
242317,10639104,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242318,10639105,201,200,0.04,digital color photograph,"Bruijn, Hans de",2012,photograph
242319,10639106,201,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242320,10639108,201,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242322,10639110,201,201,0.04,digital color photograph,"Bruijn, Hans de",2012,photograph
242324,10639112,200,132,0.026,digital color photograph,"Bruijn, Hans de",2012,photograph
242326,10639113,201,130,0.026,digital color photograph,"Bruijn, Hans de",2012,photograph
242329,10639114,201,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242330,10639115,200,91,0.018,digital color photograph,"Bruijn, Hans de",2012,photograph
242331,10639116,200,154,0.031,digital color photograph,"Bruijn, Hans de",2012,photograph
242333,10639118,201,201,0.04,digital color photograph,"Bruijn, Hans de",2012,photograph
242336,10639119,201,134,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242338,10639121,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242339,10639122,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242343,10639124,201,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242348,10639126,201,108,0.022,digital color photograph,"Bruijn, Hans de",2011,photograph
242353,10639127,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242354,10639129,200,134,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242438,10639193,200,131,0.026,digital color photograph,"Bruijn, Hans de",2008,photograph
242440,10639194,200,128,0.026,digital color photograph,"Bruijn, Hans de",2008,photograph
242441,10639195,200,134,0.027,digital color photograph,"Bruijn, Hans de",2008,photograph
242442,10639196,200,133,0.027,digital color photograph,"Bruijn, Hans de",2008,photograph
242443,10639197,200,132,0.026,digital color photograph,"Bruijn, Hans de",2012,photograph
242445,10639199,201,105,0.021,digital color photograph,"Bruijn, Hans de",2012,photograph
242446,10639201,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242447,10639203,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242448,10639204,201,201,0.04,digital color photograph,"Bruijn, Hans de",2012,photograph
242449,10639205,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242450,10639206,200,134,0.027,digital color photograph,"Bruijn, Hans de",2013,photograph
242451,10639207,200,134,0.027,digital color photograph,"Bruijn, Hans de",2013,photograph
242452,10639208,133,200,0.027,digital color photograph,"Bruijn, Hans de",2013,photograph
242453,10639209,201,102,0.021,digital color photograph,"Bruijn, Hans de",2013,photograph
242454,10639210,133,200,0.027,digital color photograph,"Bruijn, Hans de",2010,photograph
242455,10639211,201,134,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242456,10639212,201,138,0.028,digital color photograph,"Bruijn, Hans de",2012,photograph
242459,10639214,133,200,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242460,10639216,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242463,10639220,200,201,0.04,digital color photograph,"Bruijn, Hans de",2012,photograph
242464,10639222,200,134,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242465,10639223,133,200,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242468,10639226,200,199,0.04,digital color photograph,"Bruijn, Hans de",2009,photograph
242469,10639229,201,201,0.04,digital color photograph,"Bruijn, Hans de",2009,photograph
242470,10639234,201,200,0.04,digital color photograph,"Bruijn, Hans de",2013,photograph
242471,10639235,200,133,0.027,digital color photograph,"Bruijn, Hans de",2013,photograph
242472,10639236,200,134,0.027,digital color photograph,"Bruijn, Hans de",2013,photograph
242473,10639238,200,200,0.04,digital color photograph,"Bruijn, Hans de",2012,photograph
242474,10639239,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242503,10639274,200,134,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242504,10639275,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242505,10639276,201,123,0.025,digital color photograph,"Bruijn, Hans de",2012,photograph
242507,10639278,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242508,10639280,201,145,0.029,digital color photograph,"Bruijn, Hans de",2012,photograph
242509,10639281,201,129,0.026,digital color photograph,"Bruijn, Hans de",2012,photograph
242510,10639282,200,131,0.026,digital color photograph,"Bruijn, Hans de",2012,photograph
242511,10639283,200,76,0.015,digital color photograph,"Bruijn, Hans de",2011,photograph
242512,10639284,200,103,0.021,digital color photograph,"Bruijn, Hans de",2011,photograph
242518,10639288,200,134,0.027,digital color photograph,"Bruijn, Hans de",2011,photograph
242519,10639290,201,134,0.027,digital color photograph,"Bruijn, Hans de",2011,photograph
242520,10639292,200,133,0.027,digital color photograph,"Bruijn, Hans de",2011,photograph
242522,10639293,200,114,0.023,digital color photograph,"Bruijn, Hans de",2010,photograph
242523,10639294,201,133,0.027,digital color photograph,"Bruijn, Hans de",2010,photograph
242530,10639300,201,133,0.027,digital color photograph,"Bruijn, Hans de",2009,photograph
242531,10639301,200,132,0.026,digital color photograph,"Bruijn, Hans de",2009,photograph
242533,10639302,200,131,0.026,digital color photograph,"Bruijn, Hans de",2009,photograph
242537,10639307,201,136,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242539,10639308,201,132,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242540,10639309,200,200,0.04,digital color photograph,"Bruijn, Hans de",2012,photograph
242544,10639313,201,200,0.04,digital color photograph,"Bruijn, Hans de",2011,photograph
242546,10639315,200,139,0.028,digital color photograph,"Bruijn, Hans de",2011,photograph
242547,10639316,200,135,0.027,digital color photograph,"Bruijn, Hans de",2011,photograph
242549,10639317,201,132,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242551,10639318,201,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242558,10639324,200,133,0.027,digital color photograph,"Bruijn, Hans de",2010,photograph
242565,10639325,133,200,0.027,digital color photograph,"Bruijn, Hans de",2010,photograph
242566,10639329,135,201,0.027,digital color photograph,"Bruijn, Hans de",2010,photograph
242577,10639335,200,200,0.04,digital color photograph,"Bruijn, Hans de",2013,photograph
242578,10639337,201,132,0.027,digital color photograph,"Bruijn, Hans de",2013,photograph
242579,10639338,201,134,0.027,digital color photograph,"Bruijn, Hans de",2013,photograph
242655,10639426,200,201,0.04,digital color photograph,"Bruijn, Hans de",2013,photograph
242656,10639427,200,133,0.027,digital color photograph,"Bruijn, Hans de",2013,photograph
242657,10639429,201,148,0.03,digital color photograph,"Bruijn, Hans de",2012,photograph
242658,10639431,200,131,0.026,digital color photograph,"Bruijn, Hans de",2012,photograph
242660,10639432,200,133,0.027,digital color photograph,"Bruijn, Hans de",2011,photograph
242661,10639434,201,201,0.04,digital color photograph,"Bruijn, Hans de",2011,photograph
242663,10639435,200,107,0.021,digital color photograph,"Bruijn, Hans de",2011,photograph
242664,10639436,201,134,0.027,digital color photograph,"Bruijn, Hans de",2011,photograph
242667,10639437,201,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242668,10639439,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242669,10639440,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242672,10639443,200,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242673,10639446,201,101,0.02,digital color photograph,"Bruijn, Hans de",2012,photograph
242674,10639448,133,200,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242679,10639452,201,133,0.027,digital color photograph,"Bruijn, Hans de",2012,photograph
242680,10639455,200,132,0.026,digital color photograph,"Bruijn, Hans de",2012,photograph
242690,10639464,200,133,0.027,digital color photograph,"Bruijn, Hans de",2013,photograph
242691,10639467,200,200,0.04,digital color photograph,"Bruijn, Hans de",2013,photograph
242692,10639470,200,133,0.027,digital color photograph,"Bruijn, Hans de",2013,photograph
242699,10639472,133,201,0.027,digital color photograph,"Bruijn, Hans de",2011,photograph
242706,10639476,200,200,0.04,digital color photograph,"Bruijn, Hans de",2011,photograph
242707,10639477,200,108,0.022,digital color photograph,"Bruijn, Hans de",2011,photograph
242709,10639479,200,200,0.04,digital color photograph,"Bruijn, Hans de",2012,photograph
242712,10639480,134,200,0.027,digital color photograph,"Bruijn, Hans de",2011,photograph
242713,10639481,200,201,0.04,digital color photograph,"Bruijn, Hans de",2011,photograph
242715,10639482,201,133,0.027,digital color photograph,"Bruijn, Hans de",2013,photograph
242716,10639483,201,134,0.027,digital color photograph,"Bruijn, Hans de",2013,photograph
242993,9309946,200,146,0.029,black and white photograph,"Kraan, Helena van der",1982,photograph
243153,9309968,129,200,0.026,black and white photograph,"Kraan, Helena van der",1991-01,photograph
243155,9309945,200,141,0.028,black and white photograph,"Kraan, Helena van der",1979,photograph
243167,9309944,143,201,0.029,black and white photograph,"Kraan, Helena van der",2009,photograph
243173,9309943,140,200,0.028,black and white photograph,"Kraan, Helena van der",1990,photograph
243177,9309942,140,201,0.028,black and white photograph,"Kraan, Helena van der",1989,photograph
243181,9309941,143,201,0.029,black and white photograph,"Kraan, Helena van der",1988,photograph
243186,9309940,139,200,0.028,black and white photograph,"Kraan, Helena van der",1992,photograph
243194,9309939,142,200,0.028,black and white photograph,"Kraan, Helena van der",2002,photograph
243196,9309938,201,137,0.028,black and white photograph,"Kraan, Helena van der",2001-12-16,photograph
243197,9309937,143,201,0.029,black and white photograph,"Kraan, Helena van der",2000,photograph
243199,9309936,144,200,0.029,black and white photograph,"Kraan, Helena van der",2004,photograph
243212,9309935,141,200,0.028,black and white photograph,"Kraan, Helena van der",1990,photograph
243214,9309934,144,200,0.029,black and white photograph,"Kraan, Helena van der",2010,photograph
243215,9309933,200,143,0.029,black and white photograph,"Kraan, Helena van der",1979,photograph
243217,9309932,138,201,0.028,black and white photograph,"Kraan, Helena van der",2004,photograph
243218,9309931,136,201,0.027,black and white photograph,"Kraan, Helena van der",2004,photograph
243220,9309930,135,201,0.027,black and white photograph,"Kraan, Helena van der",1989,photograph
243222,9309967,137,201,0.028,black and white photograph,"Kraan, Helena van der",1989,photograph
243224,9309966,140,201,0.028,black and white photograph,"Kraan, Helena van der",1989,photograph
243226,9309965,138,201,0.028,black and white photograph,"Kraan, Helena van der",2002,photograph
243235,9309964,200,141,0.028,black and white photograph,"Kraan, Helena van der",1990,photograph
243237,9309963,140,200,0.028,black and white photograph,"Kraan, Helena van der",1988,photograph
243239,9309962,135,200,0.027,black and white photograph,"Kraan, Helena van der",1989,photograph
243241,9309961,201,136,0.027,black and white photograph,"Kraan, Helena van der",1989,photograph
243242,9309960,141,201,0.028,black and white photograph,"Kraan, Helena van der",1988,photograph
243243,9309959,140,201,0.028,black and white photograph,"Kraan, Helena van der",1988,photograph
243245,9309958,140,200,0.028,black and white photograph,"Kraan, Helena van der",1988,photograph
243389,9309957,146,200,0.029,black and white photograph,"Kraan, Helena van der",1988,photograph
243391,9309956,150,200,0.03,black and white photograph,"Kraan, Helena van der",1989,photograph
243393,9309955,132,201,0.027,black and white photograph,"Kraan, Helena van der",1988,photograph
243395,9309954,141,201,0.028,black and white photograph,"Kraan, Helena van der",1991,photograph
243399,9309953,141,200,0.028,black and white photograph,"Kraan, Helena van der",2004,photograph
243400,9309952,145,201,0.029,black and white photograph,"Kraan, Helena van der",1990,photograph
243402,9309951,142,200,0.028,black and white photograph,"Kraan, Helena van der",1985-02-17,photograph
243408,9309950,146,200,0.029,black and white photograph,"Kraan, Helena van der",1986,photograph
243414,9309949,149,200,0.03,black and white photograph,"Kraan, Helena van der",1986-04-20,photograph
243417,9309948,131,200,0.026,black and white photograph,"Kraan, Helena van der",2008-08-18,photograph
243420,9309947,142,201,0.029,black and white photograph,"Kraan, Helena van der",1994-05-29,photograph
243431,9309980,201,152,0.031,black and white photograph,"Kraan, Helena van der",1986,photograph
243441,9309979,140,201,0.028,black and white photograph,"Kraan, Helena van der",2001,photograph
243443,9309978,200,190,0.038,black and white photograph,"Kraan, Helena van der",1986,photograph
243445,9309976,201,149,0.03,black and white photograph,"Kraan, Helena van der",1977,photograph
243447,9309975,200,161,0.032,black and white photograph,"Kraan, Helena van der",1970,photograph
243448,9309974,200,149,0.03,black and white photograph,"Kraan, Helena van der",1970,photograph
243450,9309972,146,201,0.029,black and white photograph,"Kraan, Helena van der",2006,photograph
243451,9309971,140,201,0.028,black and white photograph,"Kraan, Helena van der",1990,photograph
243452,9309970,152,200,0.03,black and white photograph,"Kraan, Helena van der",1990,photograph
243455,9309969,147,201,0.03,black and white photograph,"Kraan, Helena van der",1994,photograph
243459,9309981,158,201,0.032,black and white photograph,"Kraan, Helena van der",2001,photograph
243463,9309982,161,201,0.032,black and white photograph,"Kraan, Helena van der",2002,photograph
243466,9309983,162,201,0.033,black and white photograph,"Kraan, Helena van der",2000,photograph
243468,9309889,139,201,0.028,black and white photograph,"Kraan, Helena van der",2001,photograph
243471,9309890,139,201,0.028,black and white photograph,"Kraan, Helena van der",1992,photograph
243474,9309891,201,143,0.029,black and white photograph,"Kraan, Helena van der",1994,photograph
243476,9309893,142,200,0.028,black and white photograph,"Kraan, Helena van der",1992,photograph
243478,9309894,143,201,0.029,black and white photograph,"Kraan, Helena van der",2012,photograph
243481,9309899,145,200,0.029,black and white photograph,"Kraan, Helena van der",2000-01,photograph
243756,9309895,201,125,0.025,black and white photograph,"Kraan, Helena van der",1974,photograph
243757,9309898,201,127,0.026,black and white photograph,"Kraan, Helena van der",1974,photograph
243758,9309900,137,201,0.028,black and white photograph,"Kraan, Helena van der",2000,photograph
243759,9309901,137,200,0.027,black and white photograph,"Kraan, Helena van der",2000,photograph
243761,9309902,144,201,0.029,black and white photograph,"Kraan, Helena van der",2001,photograph
